,Season,Name,Team,IP,Stf+ FA,Stf+ SI,Stf+ FC,Stf+ FS,Stf+ SL,Stf+ CU,Stf+ CH,Stf+ KC,Stf+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID,botCmd FA,botCmd SI,botCmd FC,botCmd FS,botCmd SL,botCmd CU,botCmd CH,botCmd KC,botOvr,botStf,botCmd,botxRV100,botERA,botStf FA,botStf SI,botStf FC,botStf FS,botStf SL,botStf CU,botStf CH,botStf KC,Loc+ FA,Loc+ SI,Loc+ FC,Loc+ FS,Loc+ SL,Loc+ CU,Loc+ CH,Loc+ KC,Loc+ FO,G_steamer,GS_steamer,IP_steamer,K/9_steamer,BB/9_steamer,HR/9_steamer,BABIP_steamer,LOB%_steamer,GB%_steamer,ERA_steamer,FIP_steamer,WAR_steamer,G_zips,GS_zips,IP_zips,K/9_zips,BB/9_zips,HR/9_zips,BABIP_zips,LOB%_zips,GB%_zips,ERA_zips,FIP_zips,WAR_zips
538,2023,Kevin Gausman,TOR,174.2,104.22643593519882,,,118.54994944388272,97.0255,,105.8970588235294,,,108.17915168943205,107.23400431344356,111.58705966930265,Kevin Gausman,14107,592332,71.35448980117819,,,64.33553882709808,41.6902595,,73.12451117647056,,67.57201269493355,59.85813964786202,66.48996879985626,-0.986175957599713,2.4870591735537184,52.35853031664214,,,61.72298364004044,48.73923782500002,,54.61177764705883,,108.50162002945508,,,109.39565217391304,95.36774999999996,,125.44411764705882,,,31.0,31.0,181.0,9.73,1.94,1.17,0.288,74.30%,40.80%,3.48,3.37,3.6,29.0,28.0,162.1,10.2,1.83,1.22,0.307,73.90%,,3.66,3.27,3.5
539,2024,Kevin Gausman,TOR,185.0,109.56316463805253,,,104.76338147833478,89.3474272930649,,,,,105.2812418300653,103.99862745098036,105.31326797385624,Kevin Gausman,14107,592332,63.80615261370916,,,58.224394613423975,40.72051108761328,,,,59.24714803321392,56.632192136112,59.63108005861284,-0.44682353956366,3.6601272679908816,52.24490817424726,,,58.23580381478335,44.74184655589124,,,,103.92831518257528,,,108.04689889549702,88.76040268456376,,,,,32.0,32.0,193.298,10.2868,2.40824,1.105,0.289283,0.746962,0.408529,3.44248,3.4474,4.45423,29.0,29.0,169.0,9.79882,2.13018,1.1716,0.302222,0.76555,,3.46154,3.53315,3.82441
540,2025,Kevin Gausman,TOR,54.1,98.4094562647754,93.89268292682928,,96.44253968253967,94.96770833333336,,,,,97.39037372593428,105.18221970554926,106.13171007927518,Kevin Gausman,14107,592332,67.58399508274232,36.53578196078431,,63.7824607936508,35.15912875,,,,52.9417081147541,51.47152042008197,57.02039179303278,-0.1218771823770492,3.773201649590164,49.84938092198583,42.63649588235295,,57.49389758730159,40.53084416666666,,,,106.39243498817967,95.07560975609756,,108.89555555555556,92.22604166666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,2022,Chi Chi González,COL,101.2,78.60249671484888,85.63406593406593,112.21972789115644,,89.92323232323231,82.64938271604939,83.8301886792453,,,85.42471838123187,100.7434639416933,97.95591782777674,Chi Chi Gonzalez,14663,592346,54.20188202365308,42.19589537311526,56.40699741496599,,56.070396464646464,57.94158098765431,56.26380672955975,,51.25993237308869,43.04016096024465,57.05319291743119,0.095607003058104,4.407434165137616,48.77385285151118,43.348420691285455,48.34202659863946,,36.87913242424243,45.112572345679,38.81355842767296,,99.72746386333772,96.05604395604398,99.35510204081632,,101.69242424242424,110.46296296296296,101.1194968553459,,,,,,,,,,,,,,,,,,,,,,,,,,
542,2023,Chi Chi González,- - -,23.0,79.04137931034482,70.27866666666667,,,121.275,120.5,73.24385964912281,,,90.75345744680853,101.78457446808513,100.37553191489364,Chi Chi Gonzalez,14663,592346,52.82957327586208,56.1807772,,,57.01893836538461,66.4988075,51.62402175438597,,55.23325050531915,48.03498071808511,57.990450053191495,-0.1987495212765957,3.668197393617021,48.13469853448275,44.815433733333336,,,51.42995490384615,59.31112625,42.46818228070176,,100.42327586206896,108.41466666666668,,,101.94903846153846,108.29999999999998,93.90877192982455,,,,,,,,,,,,,,,22.0,17.0,95.0,6.06,3.13,1.23,0.295,67.60%,,4.93,4.71,0.3
543,2021,Jon Gray,COL,39.0,82.51698113207547,116.37142857142857,,,107.45572916666669,97.51818181818182,64.91511627906978,,,89.1164383561644,99.87899543378995,95.12420091324202,Jon Gray,14916,592351,52.701518805031455,80.0,,,49.93970182291667,39.583918,59.40763837209302,,43.57846639817629,35.55941255319149,54.81159650455927,0.5578237386018237,5.282173693009119,32.00932886792453,62.61973714285714,,,47.328191822916665,46.451347818181816,38.25082720930232,,100.1990566037736,108.3142857142857,,,98.81822916666664,100.84000000000002,99.66162790697672,,,,,,,,,,,,,,,,,,,,,,,,,,
544,2022,Jon Gray,COL,149.0,91.3490472245236,,,,116.64792960662528,98.418125,71.14384236453202,,,99.81589116719246,100.46987381703477,99.4370662460568,Jon Gray,14916,592351,57.25945015741508,,,,54.201492194616975,41.337649062500006,50.07343886699508,,49.09405558533701,41.82503942451715,56.024579030350814,0.2346815451320457,4.616044442254632,36.47798451532726,,,,49.69937266045549,52.952675125,38.01913379310346,,101.03330571665286,,,,101.64089026915114,91.44312499999998,98.69802955665024,,,,,,,,,,,,,,,,,,,,,,,,,,
545,2023,Jon Gray,TEX,127.1,79.86679462571973,,,,139.27681940700805,109.01190476190476,69.81989528795812,,,101.56561590688648,102.03462657613964,99.98540252182346,Jon Gray,14916,592351,57.00935625719771,,,,55.68586056603773,43.27214297619048,53.84274691099477,,54.36674906401552,50.47564853055285,57.50783234238603,-0.1434522841901067,3.751143656644035,42.17201923224568,,,,63.96092284366577,52.050036071428565,43.16119502617802,,103.4574856046065,,,,102.83288409703503,90.1059523809524,96.8565445026178,,,31.0,31.0,174.0,9.13,2.91,1.13,0.299,72.50%,43.30%,3.95,3.82,2.5,23.0,23.0,127.1,9.05,2.97,1.06,0.284,69.90%,,3.96,3.74,2.0
546,2024,Jon Gray,TEX,157.1,82.37209072978304,,,,115.96280851063828,99.45675675675676,76.76223021582734,,,97.16045597484272,100.61540880503142,100.190251572327,Jon Gray,14916,592351,51.8515148816568,,,,54.22489674711436,43.53370594594595,55.34702370503597,,51.01853594088259,44.08761085761865,54.29856945462115,0.0634176353039134,4.425489146544548,40.37228196252465,,,,49.21697958027283,47.796145608108105,43.89736784172662,,99.92623274161735,,,,102.91634042553191,90.36351351351354,96.36402877697844,,,29.16,29.16,165.951,8.62931,3.07108,1.326,0.297797,0.716912,0.421262,4.37297,4.42193,2.07142,25.0,25.0,131.3,8.97944,2.94745,1.16527,0.292479,0.694051,,4.24981,4.0852,2.17408
547,2025,Jon Gray,TEX,57.0,70.83691099476441,,,,91.29264705882352,95.3531914893617,76.38513513513513,,,81.71370148479369,103.60632927577424,97.3477032232207,Jon Gray,14916,592351,53.18038013089007,,,,59.469165955882346,51.38938063829787,50.23135540540541,,42.55542522355508,33.06945453653216,58.3420222355507,0.4849625845147219,4.683462878953108,33.53783513089005,,,,38.44558284313725,41.70002787234043,39.33491891891892,,102.86256544502618,,,,105.56911764705882,100.91276595744682,98.3608108108108,,,,,,,,,,,,,,,,,,,,,,,,,,
548,2022,Heath Hembree,- - -,58.0,116.08824561403507,,,,139.50485436893203,62.08,,,,126.89222334146848,101.82240186311816,109.48491174140804,Heath Hembree,11632,592390,51.3842420877193,,,,57.99109693203882,20.0,,,64.52657133944956,66.71554663302753,57.04099875229358,-0.7562690550458715,3.1296190366972474,54.40519810526314,,,,73.29341516504854,80.0,,,102.77298245614035,,,,101.05650485436892,75.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,2023,Heath Hembree,- - -,22.0,84.91014492753622,,,,105.85393258426966,89.21666666666665,,,,94.30984511784514,93.75913468013472,94.13511447811447,Heath Hembree,11632,592390,41.68403057971015,,20.0,,52.71197674157303,54.821468333333335,,,49.79756643939395,53.53253613636363,46.84825929292929,0.1481398737373735,4.188531641414142,46.85347971014492,,50.15296,,61.16113146067416,47.6366975,,,91.38067632850245,,,,95.85337078651686,106.45833333333331,,,,,,,,,,,,,,,,39.0,0.0,36.0,9.75,4.25,1.75,0.28,72.10%,,4.75,4.97,-0.3
550,2021,Luke Jackson,ATL,26.1,96.40621468926552,,86.7,,147.15727699530515,169.55789473684212,,,,132.65881147540983,97.40430327868852,104.6168032786885,Luke Jackson,11752,592426,40.00622163841808,,49.21684428571428,,58.616830657277006,59.25902000000001,,,56.45875071721312,61.54474217213115,53.56765090163936,-0.3020852049180327,3.99231,55.13014593220338,,51.322805714285714,,63.97046169014085,54.16635715789474,,,90.31581920903956,,99.65,,101.99248826291078,99.30736842105262,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,2022,Luke Jackson,ATL,63.2,100.87819148936175,,,,154.62124542124542,149.7248120300752,,,,134.88244781783678,95.85986717267552,104.55218216318788,Luke Jackson,11752,592426,38.48877367021277,,,,54.35210287545788,52.404013181818186,,,55.03868830331752,61.355834672985786,49.44416092890996,-0.1470341421800947,4.043470654028436,54.79280140957447,,,,62.23527663003664,53.63160075757576,,,93.40132978723408,,,,97.22399267399273,96.61428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,2024,Luke Jackson,SFG,33.1,90.41527777777776,,,,116.4948087431694,107.74285714285712,,,,109.06819047619052,94.57561904761906,101.86380952380952,Luke Jackson,11752,592426,31.21555784722222,,,,52.01423142076504,43.41466714285715,,,51.771720793950855,58.19522667296786,44.83372359168242,0.016715179584121,4.355435311909263,47.8352175,,,,57.53123806010928,49.28473357142856,,,86.80833333333332,,,,98.20683060109288,88.95714285714287,,,,62.0,0.0,62.0,8.98464,3.74442,0.93,0.302955,0.725821,0.48332,3.93192,3.98391,0.257817,47.0,1.0,44.3,9.75169,4.06321,1.42212,0.304348,0.747126,,4.26637,4.63202,-0.0636596
553,2024,Tommy Kahnle,NYY,40.2,94.19561403508771,93.79722222222225,,,109.625,,99.3194605009634,,,98.39562682215744,96.54766763848396,96.02886297376092,Tommy Kahnle,11384,592454,30.32811271929825,36.0702075,,,20.0,,50.881408554913286,,43.61886504360466,57.78719655523257,40.95138120639535,0.522258997093023,5.113751337209303,47.13267692982456,49.478515,,,35.522144000000004,,54.82302005780348,,95.07982456140353,90.43611111111112,,,80.175,,97.76936416184972,,,50.0,0.0,50.0,9.79094,3.70717,1.112,0.290023,0.74427,0.440971,3.81885,4.05739,0.25769,48.0,2.0,43.3,10.8083,3.74134,1.45497,0.28,0.717593,,4.15704,4.34049,0.203994
554,2021,Adam Plutko,CLE,27.2,87.75401785714287,,108.2529411764706,,107.22499999999998,86.17777777777779,65.155,,,93.3244394618834,102.34417040358746,101.30156950672644,Adam Plutko,15846,592644,50.147618258928574,,48.07289242647059,,59.566239166666655,50.4948812962963,55.40069199999999,,48.49689679372197,35.36535360986547,52.76638605381167,0.2294633183856501,4.7896338116591926,34.942200669642865,,46.35547448529411,,32.08692166666666,44.05949907407408,35.545429,,104.55446428571427,,101.17941176470588,,110.2,93.35555555555555,105.065,,,,,,,,,,,,,,,,,,,,,,,,,,
555,2022,Adam Plutko,BAL,56.1,86.15849802371541,,95.45628742514968,,91.03106796116504,82.11971830985915,,,,89.43323471400397,93.31153846153843,92.00049309664696,Adam Plutko,15846,592644,36.71405258893281,,42.603350000000006,,46.89048815533981,34.78408450704225,,,36.39142322485206,37.70373069033531,39.80817695266273,1.050342238658777,5.839536291913213,40.91340011857708,,40.900285449101794,,36.274512621359214,42.64914661971831,,,93.28656126482213,,91.6494011976048,,99.7242718446602,92.0056338028169,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,2021,Robbie Ray,- - -,51.2,98.47757936507936,94.50526315789476,,,92.21341853035145,85.4,60.68275862068966,117.73016759776534,,98.71514669640716,91.27040628886328,93.19017593300396,Robbie Ray,11486,592662,42.13367845238095,50.68430789473685,,,37.20160408945687,20.0,29.507389655172425,44.47541189944134,42.79674045112782,52.65111442669174,40.913806184210536,0.6100127161654134,5.360456719924811,55.093711031746025,44.24222394736842,,,52.9876528115016,54.1297,22.725599655172413,52.58105810055866,90.39603174603177,91.10789473684213,,,92.58466453674122,69.5,79.91724137931034,93.40446927374302,,,,,,,,,,,,,,,,,,,,,,,,,
557,2022,Robbie Ray,TOR,193.1,101.87302525523911,90.725,,,96.67479338842976,,70.09380530973452,101.73560209424085,,99.08543194134526,101.65176920624802,102.6115396875996,Robbie Ray,11486,592662,63.17329416980116,80.0,,,49.66725630165289,,33.53936221238938,44.14714492146597,59.87589147405284,57.216787328876165,58.95514899395098,-0.4576399426934097,3.577562916268705,61.50427447071467,54.037148,,,52.318911198347095,,30.455680707964603,53.53892675392671,104.14110693175714,120.575,,,100.71084710743804,,89.01238938053099,88.92931937172774,,,,,,,,,,,,,,,,,,,,,,,,,
558,2023,Robbie Ray,SEA,189.0,97.9624895572264,87.28025276461295,,,85.99303350970017,,63.77142857142857,84.90344827586208,,90.82291735265068,98.38607178136316,96.7367138623642,Robbie Ray,11486,592662,59.535018989139495,38.40901639810426,,,45.828291128747786,,39.43666714285715,47.83527210526316,50.35133993764358,49.89976773875944,51.39905673777484,0.1128006990482441,4.135523235969806,59.73059315789472,44.78374194312797,,,44.42930053791887,,27.943511904761905,42.98195017543859,102.92071846282376,91.5870458135861,,,98.0257495590829,,93.97619047619048,87.8344827586207,,32.0,32.0,191.0,10.33,2.97,1.32,0.283,75.20%,37.00%,3.78,3.82,2.5,29.0,29.0,167.1,10.49,3.12,1.56,0.279,77.40%,,3.82,4.16,1.6
559,2022,Adrian Sampson,CHC,35.1,78.54,75.38064516129032,42.07619047619048,,111.71267605633804,,79.86740740740741,,,80.54601733691544,97.51378977415835,91.85348207539252,Adrian Sampson,13339,592716,52.541095727272726,54.86470714285715,42.12526095238094,,52.510638591549295,,28.747937629629632,,39.47021756317689,43.70360444043322,45.37059252707581,0.8526466967509025,5.542990685920579,55.83340954545454,38.429052995391714,50.69134761904762,,51.19971563380282,,46.79173266666667,,101.66999999999996,101.3861751152074,99.23809523809524,,101.1788732394366,,86.82148148148147,,,,,,,,,,,,,,,,,,,,,,,,,,
560,2023,Adrian Sampson,CHC,104.1,71.8100524716929,71.02094017094016,51.05692307692308,,96.92447502746008,,73.16759092398426,,,74.4013280439539,101.88027676824156,94.721036257818,Adrian Sampson,13339,592716,58.45947921417992,49.5156864878772,52.93628764672364,,57.14774770691995,,33.70449316390891,,46.52036410067071,39.79209350221918,52.79243321653262,0.3572815415059945,4.5022449136702125,42.1283804948407,32.15658017268445,67.15051822222223,,52.48311541416295,,40.39393352473788,,105.11567623208052,101.83076923076923,101.92172364672363,,106.21502875234218,,89.13922018348623,,,,,,,,,,,,,,,26.0,20.0,110.2,6.18,2.76,1.46,0.294,70.90%,,4.72,4.99,0.1
561,2022,Aaron Sanchez,SFG,35.1,57.57207207207208,73.61758241758243,,,,113.67252747252748,76.79166666666669,,,83.4161452968284,93.07792220113852,91.58843046896176,Aaron Sanchez,11490,592717,30.920626036036037,54.0704739010989,,,,41.513362362637366,46.65020458333332,,36.89827573109244,40.06777393277312,41.11706672268908,1.0177947394957985,5.790714470588235,31.446166126126126,44.37788796703297,,,,50.475466758241744,44.21860675000001,,82.31891891891891,98.78461538461538,,,,91.2703296703297,97.05833333333334,,,,,,,,,,,,,,,,,,,,,,,,,,
562,2023,Aaron Sanchez,- - -,60.0,68.50304568527918,84.34674698795179,,,,114.25664335664337,67.11851851851851,,,87.88230482696082,101.99303875172598,98.342027199846,Aaron Sanchez,11490,592717,58.7278838071066,60.944872,,,,49.26073681818182,52.49921740740741,,53.44193626242544,40.76455133200794,58.18080528827038,-0.0844341351888668,3.839671401590457,38.316551218274114,46.00796093975904,,,,52.28553846153847,41.0540500925926,,101.75989847715736,104.02554216867468,,,,99.73566433566434,100.18796296296296,,,,,,,,,,,,,,,22.0,19.0,97.2,6.26,3.5,1.01,0.307,66.40%,,5.07,4.63,0.3
563,2021,Chasen Shreve,NYM,25.0,101.25555555555556,,,92.84941860465118,105.8470588235294,,,,,98.17339667458432,98.71852731591444,96.50095011876483,Chasen Shreve,10855,592741,49.11090319444444,,,49.558293604651176,56.04126882352941,,,,48.09964798578199,56.85378274881517,48.1210222985782,0.2559829620853081,4.829411469194312,58.140456296296286,,,55.22332226744188,36.70073294117647,,,,92.83796296296296,,,108.53604651162792,86.20588235294116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,2022,Chasen Shreve,PIT,56.1,89.25824468085106,,,96.33768115942028,110.41401869158872,,,,,96.70697424892708,102.6924892703863,99.32886266094424,Chasen Shreve,10855,592741,59.96155944148939,44.01173,,61.99213652173913,60.91046219626168,,,,55.25294175213675,52.20862935897436,59.71465388888888,-0.1607917414529915,4.022835128205129,53.0744533244681,49.40444,,49.93646214492755,37.77376602803739,,,,100.62340425531916,,,106.20666666666668,100.34158878504672,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,2023,Chasen Shreve,NYM,26.1,94.65747663551402,,,100.2380681818182,107.84318181818183,,,,,99.10826271186444,100.73792372881356,97.16758474576272,Chasen Shreve,10855,592741,69.31294331775702,,,39.22841960227273,49.19669886363638,,,,51.338061814346005,53.25185059071729,52.40131808016878,0.049830105485232,4.041067130801688,51.91954257009347,,,55.53764846590911,32.33126318181818,,,,103.4196261682243,,,100.96136363636364,93.30568181818184,,,,,,,,,,,,,,,,,39.0,0.0,40.0,8.33,3.83,1.13,0.286,68.10%,,4.5,4.24,-0.1
566,2024,Chasen Shreve,- - -,44.2,78.96814814814815,,,94.36274509803924,101.48052405876854,,,,,91.5442982997587,103.9995211641696,100.33534481791148,Chasen Shreve,10855,592741,53.185562,,,54.204465065359486,66.6435712412239,,,,55.39402474103586,47.44664244355909,54.49938812749003,-0.2078981673306773,4.018515763612218,44.9103318888889,,,47.75941833333334,39.83567839689695,,,,99.7325925925926,,,109.93627450980392,104.173696033017,,,,,1.0,0.0,1.0,8.4033,3.6729,1.369,0.293935,0.729358,0.396433,4.4802,4.69918,0.00033479,44.0,0.0,41.3,8.71671,3.26877,1.52542,0.294643,0.707965,,4.57627,4.68361,0.0368958
567,2022,Caleb Smith,ARI,113.2,82.66311557788944,,,,90.409477124183,85.91217948717947,87.46151315789474,,,85.91975921615607,95.88538518163098,95.4915339216335,Caleb Smith,14875,592761,46.906874371859296,,,,51.93478318627452,42.114311923076926,43.22129384868422,,45.98071006289309,47.32614942428641,47.277864305757134,0.434596366715046,4.915917377842283,51.967059085427145,,,,41.00277142156863,39.249843974358974,53.95511605263159,,94.9438190954774,,,,99.16045751633986,95.18076923076924,92.68585526315788,,,,,,,,,,,,,,,,,,,,,,,,,,
568,2023,Caleb Smith,ARI,70.0,85.80923623445825,,,,96.69495798319328,88.7117142857143,80.16021897810218,,,87.808430055977,98.55932194271548,96.08259864075288,Caleb Smith,14875,592761,45.65121522202487,,,,56.16519537815125,41.34171382857143,46.69650770072993,,45.37216499189627,49.29807146677472,47.38323988654781,0.4305560696920582,4.612157066450568,56.25782582593253,,,,38.86472165266107,34.03742102857142,48.04219299270073,,95.16696269982238,,,,105.68011204481792,101.91028571428572,95.7558394160584,,,,,,,,,,,,,,,38.0,10.0,93.0,8.81,4.26,1.74,0.266,71.00%,,4.94,5.22,-0.2
569,2021,Drew Smyly,SFG,26.1,94.37567567567568,102.4448087431694,104.29767441860466,,,147.8,,133.61276595744678,,115.33411331748182,107.55618463631389,105.13745661667224,Drew Smyly,11760,592767,43.79448027027027,,58.34427104651163,,,74.12927,,,62.15673618257262,52.92172599585062,67.44977078838174,-0.6824940871369295,3.421695497925312,62.86713324324325,,43.2271688372093,,,53.57944,,,100.60810810810813,107.78415300546447,103.01976744186048,,,119.5,,109.69716312056738,,,,,,,,,,,,,,,,,,,,,,,,,
570,2022,Drew Smyly,ATL,126.2,67.5,77.01580041580043,75.30650406504064,,,115.0,,119.3273356401384,,96.53294080621136,104.3681978768242,100.06274729589904,Drew Smyly,11760,592767,79.72391,,50.94222382113821,,,63.96223,,,51.43152000935016,46.02214136512388,60.42138273024778,0.0845894015895278,4.390906217858813,52.86878,,32.18090947154472,,,58.82707,,,114.0,104.52401247401248,94.07642276422766,,,101.5,,105.37923875432526,,,,,,,,,,,,,,,,,,,,,,,,,
571,2023,Drew Smyly,CHC,106.1,,80.67990580847723,79.45117647058824,,,,29.433333333333334,119.5037837837838,,96.94541231126598,105.75040650406504,103.2518583042973,Drew Smyly,11760,592767,,59.50436034536892,51.31867097058824,,,,70.07109833333334,60.90528072972973,52.49338484619848,40.81016796865932,60.09083436448055,-0.0238994602437609,3.930473580963437,,45.56760474097332,27.608092823529407,,,,37.095513333333344,50.91502577027026,,101.91020408163264,103.04558823529412,,,,120.3,110.18824324324324,,43.0,23.0,141.0,8.09,2.69,1.39,0.291,72.10%,37.80%,4.33,4.31,1.3,21.0,19.0,93.0,8.13,2.9,1.84,0.299,73.20%,,4.84,4.99,0.3
572,2024,Drew Smyly,CHC,142.1,,76.81596998928191,86.06489361702127,,,,,105.1685497470489,,91.82253330151988,98.25514031279825,95.0626698428825,Drew Smyly,11760,592767,,48.952124630225086,50.79707666666666,,,,,53.47912335581788,44.00867007065669,37.95820631338321,49.869005374064834,0.4980881712385701,5.077494634247714,,36.55280958199358,33.445938404255315,,,,,46.53401809443508,,94.397320471597,93.93865248226952,,,,,102.34384485666104,,61.62,1.62,68.6082,9.12688,2.68135,1.372,0.290013,0.736046,0.367994,4.07288,4.22093,0.536802,32.0,21.0,121.0,8.6281,3.04959,1.4876,0.29912,0.718518,,4.53719,4.62694,1.29789
573,2022,Ryne Stanek,HOU,68.1,114.36824712643676,,,123.64251968503936,151.66712962962964,,,,,123.31394148020648,97.25043029259896,101.08244406196212,Ryne Stanek,15947,592773,44.05328130747128,,,50.927927834645686,47.33054532407407,,,,51.16085115780447,60.58486416809603,44.566461046312185,0.1019691252144082,4.416976312178386,53.34787415229886,,,66.13958862204723,59.69348101851852,,,,96.18204022988505,,,99.25984251968504,98.43148148148153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,2023,Ryne Stanek,HOU,54.2,129.62026768642446,,,130.15582524271844,148.87289156626505,,,,,132.93576881134138,94.47818974918214,102.6858233369684,Ryne Stanek,15947,592773,45.05780053537285,,,45.52795160194175,36.707573855421685,,,,53.90141702793297,68.34919164245811,40.8518833631285,-0.1137565810055866,3.7956878100558655,63.96665105162522,,,68.3264836893204,57.107549277108426,,,,94.5732313575526,,,96.25582524271844,91.12710843373496,,,,,60.0,0.0,60.0,10.4,4.26,1.13,0.285,74.90%,36.20%,3.86,3.96,0.2,60.0,4.0,57.2,10.45,4.84,1.25,0.271,76.00%,,3.9,4.31,0.1
575,2024,Ryne Stanek,HOU,50.2,128.23063063063063,,,116.77133757961782,153.26447368421054,,,,,130.5524305555555,99.08020833333336,107.21736111111116,Ryne Stanek,15947,592773,54.37731381981983,,,35.24896388535032,40.38727578947368,,20.0,,56.443501202312135,67.92072273988441,47.26548388439308,-0.2729749942196531,3.920899283236994,66.95608688288287,,,66.33827789808916,61.28597013157895,,73.80216,,101.65693693693696,,,92.29044585987263,96.68486842105264,,,,,63.0,0.0,63.0,10.2383,3.91263,1.233,0.28161,0.748303,0.337536,3.92712,4.18167,0.248585,56.0,1.0,52.7,9.73435,4.44023,1.19545,0.280303,0.730897,,4.09867,4.41254,0.149019
576,2025,Ryne Stanek,SEA,20.0,140.25051546391754,79.67500000000001,,103.9344262295082,155.8617647058823,,,,,134.37784256559772,98.2548104956268,109.09241982507288,Ryne Stanek,15947,592773,49.54439793103448,71.043704,,48.171860285714295,46.19635242857142,,,,57.40243416430595,73.73011031161472,47.332158668555245,-0.3825029461756374,3.382263541076487,71.35104596059114,49.40823400000001,,75.7718017142857,53.99807014285715,,,,97.56855670103094,108.8,,100.78688524590164,96.08970588235294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,2024,Brock Stewart,MIN,27.2,117.92865497076023,105.92340425531916,106.41666666666669,,153.58936170212766,,91.24324324324324,,,119.15875831485587,101.25277161862527,107.37139689578714,Brock Stewart,16727,592779,62.50663853801169,50.20528176470589,49.54347134831461,,39.603112021276594,,44.86797405405406,,62.78662681818182,63.14510277272726,54.17408852272728,-0.6663003863636362,3.3309114318181825,65.16139204678362,71.83907264705883,49.607503258426966,,67.02356510638296,,53.70202945945946,,105.31988304093568,96.16382978723406,95.78444444444445,,104.47021276595744,,98.18648648648649,,,63.0,0.0,63.0,11.3199,3.40894,1.006,0.292255,0.753146,0.381564,3.43128,3.46387,0.728411,37.0,0.0,36.7,12.752,3.67847,0.980926,0.3,0.775401,,3.18801,3.22779,0.536365
578,2023,Noah Syndergaard,- - -,134.2,51.9654485049834,85.24036979969183,,,97.953125,114.88096885813152,66.25274999999999,,,81.78619616434457,105.55239053073645,100.79428974925298,Noah Syndergaard,11762,592789,57.5539803986711,61.16793545454545,,,51.43403954545455,63.14571093425605,59.652089925,,54.89334369200394,44.951565098716685,62.1684965893386,-0.1770582675222112,3.7007352813425465,41.069769501661135,47.73358212634823,,,39.74044011363637,58.85674269896194,44.949681525,,106.6873754152824,105.62511556240372,,,102.60625,108.11695501730104,106.29425,,,28.0,28.0,157.0,6.65,2.28,1.42,0.3,68.70%,42.40%,4.84,4.55,1.2,25.0,24.0,140.2,7.23,2.05,1.09,0.294,73.70%,,3.71,3.84,2.2
579,2024,Noah Syndergaard,- - -,88.2,64.84705882352941,86.67547683923706,84.8084745762712,43.1,87.5936842105263,94.62676767676768,71.84807692307695,,,79.9414263789244,104.31783777977118,98.79369977578772,Noah Syndergaard,11762,592789,60.67824553572616,61.881924332425065,57.65374250336293,,49.901714943820224,64.07919419191919,57.92792948717948,,50.80183911994322,38.3466173456352,64.2440273882186,0.0768549183818311,4.445645883605394,35.421304073113994,40.75109108991826,36.40380025154695,,27.84458865168539,52.14540348484849,42.17213724358975,,109.19333333333334,102.34196185286105,102.93446327683614,87.2,99.1336842105263,103.78535353535354,104.32275641025642,,,9.72,9.72,53.9755,6.00097,2.22976,1.555,0.297977,0.668524,0.407,5.23251,5.06524,0.292913,18.0,18.0,91.0,6.42857,2.17582,1.38462,0.297203,0.660749,,4.94506,4.78251,0.641053
580,2022,Jameson Taillon,NYY,144.1,104.68640611724724,97.73023255813952,79.4189781021898,,101.09880952380954,103.00352422907488,80.15323741007195,,,101.14557335581787,105.3238617200674,106.73680438448572,Jameson Taillon,11674,592791,62.054981954120656,46.01073217054263,,,61.24307842261905,50.6457395154185,48.32037755395682,,59.89972284569984,49.23149131956155,59.83517363827993,-0.4591696458684654,3.575268284148397,54.59185639762107,52.05745519379845,,,44.60549717261905,53.32586903083701,43.29747374100719,,107.65904842820729,100.4255813953488,109.12335766423357,,106.99613095238094,103.26145374449338,93.08776978417264,,,,,,,,,,,,,,,,,,,,,,,,,,
581,2023,Jameson Taillon,NYY,177.1,97.98413654618476,90.27346278317154,96.64321766561514,,102.5685009487666,103.60700483091787,83.18025210084035,,,97.38808586762072,105.8755277280858,103.94171735241504,Jameson Taillon,11674,592791,57.62105202811245,51.87756158576051,47.41275514195584,,66.14350933586337,60.70850664251208,58.74585323529412,,54.28225087700535,45.5278772513369,60.33866399999999,-0.1380592620320856,3.759233508021392,48.51670097389557,43.83047915857604,48.85192706624606,,48.39232390891839,50.590311280193234,37.776964033613446,,104.76736947791164,102.16699029126212,96.50252365930596,,112.25863377609107,111.65942028985508,103.57983193277306,,,31.0,31.0,178.0,7.61,2.26,1.34,0.295,70.70%,39.20%,4.38,4.23,2.0,27.0,27.0,145.2,7.72,2.16,1.24,0.288,71.80%,,4.02,4.0,1.9
